NPI,Gender,State,Credentials,Specialty,ACETAMINOPHEN.CODEINE,FENTANYL,HYDROCODONE.ACETAMINOPHEN,HYDROMORPHONE.HCL,METHADONE.HCL,MORPHINE.SULFATE,MORPHINE.SULFATE.ER,OXYBUTYNIN.CHLORIDE,OXYBUTYNIN.CHLORIDE.ER,OXYCODONE.ACETAMINOPHEN,OXYCODONE.HCL,OXYCONTIN,TRAMADOL.HCL,Opioid.Prescriber
1740500750,F,MD,CRNP,Nurse Practitioner,16,19,0,0,0,0,0,0,0,26,0,0,15,1
1033486758,F,IL,,Family Practice,0,0,24,0,0,0,0,0,0,0,0,0,0,1
1881813228,F,CA,MD,Geriatric Medicine,18,0,36,0,0,0,0,0,0,0,11,15,0,1
1083638977,F,CA,MD,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740238211,M,MS,MD,Internal Medicine,0,0,43,0,0,0,16,0,0,0,0,0,47,1
1316979172,F,WA,,Physician Assistant,0,0,28,0,0,0,0,0,0,13,0,0,0,1
1669808044,F,FL,ARNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689975781,F,CA,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1104939438,M,AZ,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1164488482,F,VA,C.F.N.P,Nurse Practitioner,0,0,13,0,0,0,0,13,13,0,0,0,12,1
1952396723,M,NY,M.D.,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508924630,F,NJ,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679702625,M,NY,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730121658,M,KY,M.D.,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558368324,M,TX,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922202738,M,NJ,D.O.,Physical Medicine and Rehabilitation,0,0,0,0,0,0,0,0,0,0,17,18,0,1
1598722043,M,AZ,M.D.,Orthopedic Surgery,0,0,59,0,0,0,0,0,0,22,0,0,16,1
1760770960,F,WI,PA-C,Physician Assistant,0,32,29,0,0,0,0,0,0,28,0,0,45,1
1295746758,F,TX,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1154373009,M,OH,MD,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548206253,M,NY,M.D.,Emergency Medicine,0,0,25,0,0,0,0,0,0,0,0,0,0,1
1164645636,M,CA,"PA-C, MPA",Physician Assistant,0,0,53,0,0,0,0,0,0,20,0,0,0,1
1609876804,F,FL,MD,Neurology,0,0,0,0,0,0,0,0,0,18,0,0,30,1
1073532073,M,AZ,DMD,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518969997,M,FL,MD,Specialist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285698597,F,NY,MD,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710132063,F,NY,M.D.,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396710943,M,NM,M.D.,Family Practice,0,0,48,0,0,0,0,0,0,0,0,0,0,1
1942363627,M,TN,D.D.S.,Dentist,0,0,18,0,0,0,0,0,0,0,0,0,0,1
1124304746,M,FL,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750543963,M,OH,M.D.,Medical Oncology,0,0,0,0,0,0,0,0,0,0,47,37,0,1
1710945886,M,TX,M.D.,Otolaryngology,0,0,16,0,0,0,0,0,0,0,0,0,0,1
1972683753,F,CA,N.P.,Nurse Practitioner,0,0,22,0,0,0,0,0,0,0,0,0,0,1
1053499384,M,CA,M.D.,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639371529,M,MI,M.D.,Internal Medicine,15,30,334,11,41,0,11,27,0,19,0,27,129,1
1447353370,M,CO,MD,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285708115,M,IL,DDS,Dentist,0,0,13,0,0,0,0,0,0,0,0,0,0,1
1114118742,M,CO,D.O.,Neuropsychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730285719,F,ID,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124385752,F,TN,PA,Physician Assistant,0,0,102,0,0,0,0,0,0,35,0,0,12,1
1861404329,F,CA,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821380718,M,NY,"M.D., PH.D.",Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992763312,M,IL,MD,Nephrology,0,0,0,0,0,0,0,11,0,0,0,0,0,0
1932291937,F,CA,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1083610588,F,CA,M.D.,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1710172705,F,VT,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538221965,M,AR,,Dentist,0,0,27,0,0,0,0,0,0,0,0,0,0,1
1003097114,M,AL,M.D.,Pulmonary Disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407905680,M,TX,"D.D.S.,M.S",Dentist,0,0,19,0,0,0,0,0,0,0,0,0,0,1
1033368246,M,AR,M.D.,General Practice,0,0,79,0,0,0,0,17,0,0,0,0,156,1
1447334172,F,NJ,MD,Medical Oncology,0,37,0,11,0,17,30,0,0,0,71,0,0,1
1881698645,F,NC,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477751535,M,CA,M.D.,General Surgery,0,0,28,0,0,0,0,0,0,48,0,0,0,1
1568661437,M,LA,PA,Physician Assistant,0,0,30,0,0,0,0,0,0,0,0,0,138,1
1790768646,M,AL,M.D.,Obstetrics/Gynecology,0,0,117,0,0,0,0,0,0,21,0,0,13,1
1962666743,M,CA,"PA-C, MPH",Physician Assistant,0,0,38,0,0,0,0,0,0,11,0,0,0,1
1659366581,M,OR,OD,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659550374,M,IL,ANP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801830153,F,MA,MD,Diagnostic Radiology,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1659532596,M,NJ,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,17,0,0,0,1
1083657084,M,IA,DO,Family Practice,0,0,111,0,19,0,0,20,28,0,0,0,109,1
1881025377,F,TN,FNP,Certified Clinical Nurse Specialist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902006521,M,WI,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316234263,M,PA,D.O.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1821150905,M,HI,,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1477667616,F,FL,ARNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1255310850,M,MO,D.O.,Family Practice,42,42,195,0,0,0,0,0,28,22,0,0,69,1
1285609438,F,MD,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346364403,M,TX,,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124152582,M,NY,D.M.D.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952613382,F,NC,P.A.-C,Physician Assistant,0,0,32,0,0,0,0,0,0,0,0,0,19,1
1043210263,M,FL,MD,Hematology/Oncology,0,0,19,36,0,0,39,0,0,26,61,35,0,1
1831153758,M,NY,MD,Orthopedic Surgery,0,0,0,0,0,0,0,0,0,24,0,0,0,1
1538230172,M,OH,,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437306313,F,CA,MD,Family Practice,0,16,82,0,0,0,0,37,0,0,0,0,18,1
1164604195,F,CA,MD,Family Practice,0,0,37,0,0,0,0,0,0,0,0,0,0,1
1619221165,F,MS,FNP,Nurse Practitioner,0,0,32,0,0,0,0,0,0,0,0,0,0,1
1932455946,M,RI,MD,Internal Medicine,12,0,37,0,0,0,0,19,13,128,13,0,206,1
1811967458,M,SC,MD,Family Practice,0,29,401,63,28,0,16,26,56,100,0,0,547,1
1962469734,M,IL,M.D.,Neurosurgery,0,0,325,0,0,0,0,0,0,0,0,0,19,1
1093759599,M,FL,M.D.,Interventional Radiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518066216,M,PR,M.D.,Endocrinology,0,0,0,0,0,0,0,0,0,0,0,0,21,1
1356370712,M,CA,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467761189,M,NY,"PMHNP, RN",Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336295039,M,MD,M.D.,Hematology/Oncology,0,0,45,0,0,0,0,0,0,0,0,0,0,1
1306272604,F,PA,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932398740,M,FL,M.D.,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588708044,M,MN,D.O.,Endocrinology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265475644,M,NY,MD,Orthopedic Surgery,0,0,22,17,0,0,0,0,0,165,74,0,94,1
1033183728,M,IL,M.D.,Cardiac Surgery,0,0,110,0,0,0,0,0,0,0,0,0,18,1
1992701007,M,GA,MD,Family Practice,0,0,15,0,0,0,0,0,0,0,0,0,11,1
1033179817,F,WV,M.D.,Family Practice,0,0,13,0,11,0,0,0,0,17,0,0,21,1
1356439749,M,NV,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700229580,F,MA,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,26,1
1215007026,M,TN,OD,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821084096,M,OH,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407855612,M,NY,M.D.,Hematology/Oncology,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1932412855,F,WI,"M.D, MPH",Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1427099977,M,TX,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164404505,M,VA,MD,Cardiology,0,0,11,0,0,0,0,0,0,22,0,0,0,1
1821021783,M,KY,MD,Orthopedic Surgery,0,0,96,0,0,0,0,0,0,0,0,0,0,1
1225193451,M,NJ,M.D.,Nephrology,0,0,0,15,0,0,0,0,0,37,0,16,0,1
1033314513,M,MI,M.D,Internal Medicine,0,0,17,0,0,0,0,0,0,0,0,0,0,1
1457458168,M,PA,M.D.,Endocrinology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225306830,F,IN,,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922055722,M,SC,MD,Geriatric Medicine,0,0,0,0,0,0,0,0,15,0,0,0,28,1
1811266216,F,FL,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417013640,M,FL,D.D.S.,Oral Surgery (dentists only),0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629028360,M,NY,M.D.,Family Practice,0,0,22,0,0,0,0,17,11,12,0,12,30,1
1184865743,F,CA,DO,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841383601,M,MS,D.M.D.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780683466,M,SC,MD,Cardiac Electrophysiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447212857,M,KS,MD,Family Practice,0,0,89,0,0,0,16,13,17,18,0,0,21,1
1033119169,F,TX,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,70,1
1124045877,M,ID,DPM,Podiatry,0,0,17,0,0,0,0,0,0,0,0,0,0,1
1457389074,M,NV,M.D.,Family Practice,13,0,27,0,0,0,0,0,0,0,0,0,0,1
1346538444,F,RI,M.D.,Internal Medicine,0,0,0,0,0,0,0,21,0,0,0,0,0,1
1104249275,F,OK,PA-C,Physician Assistant,0,0,14,0,0,0,0,12,0,0,0,0,26,1
1770552614,M,NJ,MD,Infectious Disease,16,114,45,49,14,16,79,0,68,323,1116,548,46,1
1659473791,M,OH,MD,Family Practice,52,11,119,21,0,0,0,0,0,38,0,12,67,1
1003053554,M,CO,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,24,1
1437124914,F,FL,M.D.,Internal Medicine,0,0,110,0,0,0,0,22,0,13,0,13,77,1
1629134556,M,KY,DMD,Dentist,0,0,21,0,0,0,0,0,0,0,0,0,0,1
1508007279,M,UT,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285750067,M,AL,DMD,Dentist,0,0,14,0,0,0,0,0,0,0,0,0,0,1
1952485526,F,NY,M.D.,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275688095,M,NJ,DMD,Dentist,0,0,25,0,0,0,0,0,0,0,0,0,0,1
1225049307,M,PA,M.D.,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063404689,M,TX,MD,General Surgery,0,0,30,0,0,0,0,0,0,0,0,0,0,1
1962587774,M,WA,MD,Urology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538177837,M,TX,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205847902,M,NY,PA,Physician Assistant,0,0,20,0,0,0,0,0,0,28,0,0,0,1
1659399970,M,IL,D.O.,Urology,0,0,16,0,0,0,0,12,0,0,0,0,0,1
1184665259,M,MI,OD,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285816322,M,MD,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1710942768,M,AZ,D.P.M.,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851377717,F,IL,M.D.,Family Practice,0,0,14,0,0,0,0,12,0,0,0,0,0,1
1609161439,F,CA,PA-C,Physician Assistant,0,0,88,0,0,0,0,0,0,16,0,0,0,1
1699915819,F,SD,P.A.,Physician Assistant,0,13,37,0,0,0,0,0,0,0,0,0,22,1
1790773265,F,FL,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689787152,M,IA,DO,Internal Medicine,0,21,201,0,12,11,17,56,11,18,11,0,169,1
1629060082,F,NJ,"MSN, NPC",Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629328422,F,SC,FNP-C,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386649259,F,WA,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740231463,M,VA,MD,Orthopedic Surgery,15,0,191,0,0,0,0,0,0,15,62,0,66,1
1326025495,M,IN,MD,General Surgery,0,0,246,0,0,0,0,0,0,0,0,0,47,1
1790947190,M,NY,M.D.,Allergy/Immunology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891749347,M,MT,MD,Emergency Medicine,0,0,18,0,0,0,0,0,0,0,0,0,0,1
1487755831,F,OH,CNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174775951,M,OR,MD,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376660472,F,WA,MD,Pulmonary Disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093767329,M,NY,RPA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619233103,F,NH,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1962463273,M,WV,M.D.,Nephrology,0,0,35,0,0,0,0,0,0,26,0,0,32,1
1518277508,F,CA,NP,Nurse Practitioner,0,86,242,64,31,24,118,0,0,83,174,131,0,1
1033126578,F,GA,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1487680195,F,IA,ARNP,Nurse Practitioner,0,144,472,87,61,24,224,0,0,211,175,126,43,1
1467703546,M,NY,M.D.,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366750283,F,NE,APRN,Nurse Practitioner,0,12,101,0,0,0,0,17,0,0,11,0,45,1
1104938737,M,OR,MD,Emergency Medicine,0,0,17,0,0,0,0,0,0,12,0,0,0,1
1336376086,M,KY,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407925415,M,MO,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093771610,M,OH,MD,Orthopedic Surgery,0,0,0,0,0,0,0,0,0,16,0,0,0,1
1821275926,F,CA,M.D.,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275554867,M,CA,M.D.,Family Practice,52,39,271,20,69,22,13,12,11,66,0,0,75,1
1740418284,M,MO,M.D.,Family Practice,0,0,75,0,0,0,17,0,0,36,19,0,44,1
1457414245,M,MD,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,56,44,0,94,1
1225262777,M,SC,M.D.,Otolaryngology,0,0,0,0,0,0,0,0,0,13,0,0,0,1
1093734949,M,MS,MD,Cardiology,0,0,62,0,0,0,0,0,0,0,0,0,67,1
1508095647,M,MA,D.M.D.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1922084896,M,MI,D.O.,Family Practice,0,123,233,93,13,0,0,0,0,0,0,0,0,1
1093893596,M,CA,MD,Internal Medicine,0,0,29,0,0,0,0,0,0,0,0,0,0,1
1740546829,F,WI,D.O,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1518986058,F,MI,MD,Emergency Medicine,0,0,20,0,0,0,0,0,0,0,0,0,0,1
1528005238,M,MA,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225374465,F,IN,PA-C,Physician Assistant,0,0,16,0,0,0,0,0,0,0,0,0,0,1
1124468335,F,KS,APRN,Nurse Practitioner,0,12,45,0,0,0,0,0,0,0,0,0,32,1
1144435579,F,MO,DO,Family Practice,0,24,81,0,0,0,0,17,0,0,0,0,31,1
1396824595,F,WA,MD,Radiation Oncology,0,0,13,0,0,0,0,0,0,0,0,0,0,1
1720260441,M,WA,MD,Hematology/Oncology,0,24,60,0,0,0,0,0,0,0,79,0,0,1
1861433955,F,NY,MD,Nephrology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194897264,M,OR,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215954995,F,NY,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,11,0,0,0,0,1
1568704393,F,CA,DMD,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023338340,F,TX,MD,Family Practice,0,0,14,0,0,0,0,0,0,0,0,0,0,1
1114910767,M,NC,PA-C,Physician Assistant,0,0,66,0,0,0,0,22,38,20,27,0,91,1
1003866781,M,PA,D.O.,Thoracic Surgery,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1821107491,F,MS,MD,Family Practice,0,0,18,0,0,0,0,0,0,0,0,0,0,1
1962825562,F,AR,,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1932488574,M,OH,"M.D., PH.D.",Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780639898,F,NC,WHNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508177262,F,MI,D.O.,Emergency Medicine,0,0,32,0,0,0,0,0,0,0,0,0,0,1
1700096468,F,CA,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891730008,M,FL,P.A.,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902100340,M,FL,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528247699,F,NJ,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962491308,M,NY,DDS,Dentist,0,0,0,0,0,0,0,0,0,58,0,0,0,1
1396770566,F,LA,MD,Internal Medicine,0,0,57,0,0,0,0,20,13,0,0,0,181,1
1982609467,M,FL,M.D.,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205987252,M,IN,,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790883080,M,CA,M.D.,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1669434205,M,PA,D.O.,Family Practice,0,0,18,0,0,0,0,0,0,0,0,0,0,1
1427023886,M,MO,M.D.,Family Practice,0,0,107,0,0,0,26,0,11,21,0,0,33,1
1942489638,M,VA,DO,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205092061,F,IL,M.D.,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295957082,M,CA,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437173531,M,TX,M.D.,Emergency Medicine,0,0,74,0,0,0,0,0,0,0,0,0,0,1
1548476252,M,MS,M.D.,Family Practice,0,0,31,0,0,0,0,0,0,0,0,0,76,1
1710928999,M,CA,M.D.,Allergy/Immunology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669537916,F,MO,M.D.,Obstetrics/Gynecology,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1407825029,M,WI,DPM,Podiatry,0,0,23,0,0,0,0,0,0,31,0,0,0,1
1427191881,F,WI,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912133638,M,IL,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790764561,F,MA,MD,Internal Medicine,0,0,14,0,12,0,12,0,0,0,0,0,0,1
1114908688,F,LA,MD,Otolaryngology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497734297,F,CA,MD,Plastic Surgery,0,0,21,0,0,0,0,0,0,0,0,0,0,1
1548335623,M,AZ,M.D.,Urology,0,0,0,0,0,0,0,11,17,0,0,0,0,0
1831303031,M,CA,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912943218,M,KY,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598843179,F,CA,MD,Neuropsychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780666115,F,CA,DMD,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750397527,F,GA,FNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1497739619,M,VA,MD,General Surgery,0,0,16,0,0,0,0,0,0,0,0,0,0,1
1942274287,M,MA,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811904865,F,NM,MD MPH,Internal Medicine,0,0,71,0,0,0,20,11,0,37,17,0,43,1
1942301759,M,GA,"M.D., F.A.C.E",Endocrinology,0,0,14,0,0,0,0,26,0,0,0,0,72,1
1366791477,F,AL,CRNP,Nurse Practitioner,0,0,24,0,0,0,0,0,0,0,0,0,13,1
1588732267,F,IA,ARNP,Nurse Practitioner,0,0,30,0,0,0,0,0,14,0,0,0,20,1
1437222999,F,KS,ARNP,Nurse Practitioner,0,0,27,0,0,0,0,0,0,0,0,0,12,1
1497836951,F,NH,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,12,0,0,1
1194764902,F,OH,"RN,CNP",Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477509529,M,CA,M.D.,Family Practice,0,0,68,0,0,0,0,0,0,0,0,0,0,1
1578723318,M,WI,D.O,Family Practice,0,16,50,0,0,0,0,0,0,25,0,0,52,1
1982695037,F,TX,MD,Internal Medicine,0,0,39,0,0,0,0,49,42,0,0,0,217,1
1518990001,M,PA,M.D.,Pulmonary Disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366427767,M,IA,PA-C,Physician Assistant,20,65,312,0,0,0,0,0,0,0,27,0,57,1
1538151337,M,OK,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649268210,M,WA,M.D.,Otolaryngology,0,0,21,0,0,0,0,0,0,0,0,0,0,1
1578793980,M,SC,DMD,Dentist,0,0,14,0,0,0,0,0,0,0,0,0,0,1
1215071881,M,OK,"O.D., M.P.H.",Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164461091,M,CT,M.D.,General Surgery,0,0,14,0,0,0,0,0,0,40,0,0,0,1
1437140266,M,NY,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700943263,F,TX,APN,Nurse Practitioner,13,0,37,0,0,0,0,0,0,0,0,0,52,1
1003905043,M,NM,DDS,Dentist,0,0,15,0,0,0,0,0,0,0,0,0,0,1
1811134562,M,MI,MD,Pulmonary Disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376544049,F,FL,ARNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1417068198,F,OR,MD,Rheumatology,0,0,0,0,0,0,0,0,0,0,0,0,450,1
1972575454,M,PA,D.O.,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861597668,M,TX,DPM,Podiatry,13,0,258,0,0,0,0,0,0,0,25,0,19,1
1669480752,M,TX,M.D.,Family Practice,11,0,54,0,0,0,0,0,0,0,0,0,33,1
1821081860,M,GA,M.D.,Internal Medicine,48,99,600,12,26,0,67,103,29,67,11,0,333,1
1629278486,M,GA,M.D.,Emergency Medicine,0,0,100,0,0,0,0,0,0,0,0,0,20,1
1730269754,M,LA,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164513081,M,CA,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821320201,M,MS,CFNP,Nurse Practitioner,0,0,221,0,0,0,19,22,0,23,0,0,78,1
1841367588,M,NY,MD,Gastroenterology,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1760485569,F,NH,M.D.,Family Practice,0,13,0,0,0,13,0,0,0,14,31,14,0,1
1285709865,M,KY,D.M.D.,Oral Surgery (dentists only),13,0,42,0,0,0,0,0,0,0,0,0,0,1
1033167812,M,NE,MD,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912061854,F,WA,MD,Family Practice,0,0,0,0,0,0,0,0,0,14,16,0,0,1
1336370360,F,FL,ARNP-BC,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659370427,F,CO,,Rheumatology,0,0,16,0,0,0,0,0,0,0,0,0,0,1
1275545352,M,NV,M.D.,Internal Medicine,0,0,66,0,0,0,0,12,0,25,0,0,28,1
1154469740,M,ME,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154342475,F,NJ,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154499531,M,FL,DO,Family Practice,0,0,28,0,0,15,0,0,0,0,0,0,0,1
1043466774,F,NY,M.D.,Neurology,0,0,46,0,36,22,58,0,0,45,165,78,13,1
1386682318,F,TN,"M.D., PH.D.",Neurology,0,0,0,0,0,0,0,0,0,0,0,0,26,1
1396882502,M,AZ,D.M.D.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205277811,M,MI,M.D.,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861710113,M,PA,MD,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376545681,F,CO,MD,Family Practice,0,0,62,0,0,0,0,0,0,0,19,13,18,1
1558493189,M,CA,MD,Orthopedic Surgery,0,0,80,0,0,0,0,0,0,0,0,0,18,1
